input	output	language
OMUZannyo gw 'ebikonde - OLUBAKA LW 'EBIKONDO OLW 'EBIKONDO OLW 'EBIKONDO OLW 'EBIKONDO	OMUZannyo_O gw_O 'ebikonde_O -_O OLUBAKA_O LW_O 'EBIKONDO_O OLW_O 'EBIKONDO_O OLW_O 'EBIKONDO_O OLW_O 'EBIKONDO_O	lug
AMSTERDAM 1996-08-22 bye bye bye bye bye bye bye	AMSTERDAM_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O bye_O bye_O bye_O	lug
Ekyebuuzibwa ku Lwakuna lwokka	Ekyebuuzibwa_O ku_O Lwakuna_O lwokka_O	lug
Omupiira gwa Dutch ogusooka :	Omupiira_O gwa_O Dutch_O ogusooka_O :_O	lug
NEC Nijmegen 1 ( Van Eykeren 15th ) PSV Eindhoven 4 ( Numan 11th )	NEC_B-ORG Nijmegen_I-ORG 1_O (_O Van_O Eykeren_O 15th_O )_O PSV_B-ORG Eindhoven_I-ORG 4_O (_O Numan_O 11th_O )_O	lug
Nilis 42nd , Cocu 54th , 67th ) Nilis 42nd , Cocu 54th , 67th ) Nilis 42nd , Cocu 54th , 67th )	Nilis_B-PER 42nd_O ,_O Cocu_O 54th_O ,_O 67th_O )_O Nilis_O 42nd_O ,_O Cocu_O 54th_O ,_O 67th_O )_O Nilis_O 42nd_O ,_O Cocu_B-PER 54th_O ,_O 67th_O )_O	lug
Ekiseera eky 'ekitundu 1-2 .	Ekiseera_O eky_O 'ekitundu_O 1-2_O ._O	lug
Abaaliwo 8,000	Abaaliwo_O 8,000_O	lug
OMUZannyo gw 'omupiira - OMUZannyo gw 'omupiira ogw 'omulundi ogusooka mu Netherlands .	OMUZannyo_O gw_O 'omupiira_O -_O OMUZannyo_O gw_O 'omupiira_O ogw_O 'omulundi_O ogusooka_O mu_O Netherlands_O ._O	lug
AMSTERDAM 1996-08-22 bye bye bye bye bye bye bye	AMSTERDAM_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O bye_O bye_O bye_O	lug
Ebyava mu kigezo ky 'omu Nazalandi	Ebyava_O mu_O kigezo_O ky_O 'omu_O Nazalandi_O	lug
Omupiira gw 'ekibinja ku Lwokuna :	Omupiira_O gw_O 'ekibinja_O ku_O Lwokuna_O :_O	lug
NEC Nijmegen 1 PSV Eindhoven 4	NEC_B-ORG Nijmegen_I-ORG 1_O PSV_B-ORG Eindhoven_I-ORG 4_O	lug
OMUZANNYI w' omupiira - omukubi w' amasasi KNUP yaddayo mu ttiimu ya Switzerland .	OMUZANNYI_O w'_O omupiira_O -_O omukubi_O w'_O amasasi_O KNUP_B-PER yaddayo_O mu_O ttiimu_O ya_O Switzerland_O ._O	lug
GENEVA 1996-08-22 bye bye bye bye bye	GENEVA_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O bye_O	lug
Omuzannyi wa Galatasaray Adrian Knup , eyakuba ggoolo 26 mu mipiira 45 egy 'ensi yonna , ayitiddwa Switzerland okuzannya omupiira gw 'ensi yonna ne Azerbaijan mu Baku nga 31 Ogwomunaana .	Omuzannyi_O wa_O Galatasaray_B-ORG Adrian_B-PER Knup_I-PER ,_O eyakuba_O ggoolo_O 26_O mu_O mipiira_O 45_O egy_O 'ensi_O yonna_O ,_O ayitiddwa_O Switzerland_B-LOC okuzannya_O omupiira_O gw_O 'ensi_O yonna_O ne_O Azerbaijan_B-LOC mu_O Baku_B-LOC nga_O 31_O Ogwomunaana_O ._O	lug
Knup yabuutikiddwa Artur Jorge ku mpaka za Bulaaya ezaaliwo ku ntandikwa y 'omwaka guno .	Knup_B-PER yabuutikiddwa_O Artur_B-PER Jorge_I-PER ku_O mpaka_O za_O Bulaaya_O ezaaliwo_O ku_O ntandikwa_O y_O 'omwaka_O guno_O ._O	lug
Naye omutendesi omuggya Rolf Fringer kirabika muwagizi wa Knup era yamuteeka mu ttiimu ye ey 'abasajja 19 ku Lwokuna .	Naye_O omutendesi_O omuggya_O Rolf_B-PER Fringer_I-PER kirabika_O muwagizi_O wa_O Knup_B-PER era_O yamuteeka_O mu_O ttiimu_O ye_O ey_O 'abasajja_O 19_O ku_O Lwokuna_O ._O	lug
Switzerland yalemererwa okuyita mu kibinja ekisooka mu Euro 96 .	Switzerland_B-LOC yalemererwa_O okuyita_O mu_O kibinja_O ekisooka_O mu_O Euro_O 96_O ._O	lug
Ekibinja 1 :	Ekibinja_O 1_O :_O	lug
Abazigu - Marco Pascolo ( Cagliari ) ne Pascal Zuberbuehler ( Grasshoppers ) .	Abazigu_O -_O Marco_B-PER Pascolo_I-PER (_O Cagliari_B-ORG )_O ne_O Pascal_B-PER Zuberbuehler_I-PER (_O Grasshoppers_B-ORG )_O ._O	lug
Abalwanirira - Stephane Henchoz ( Hamburg ) Marc Hottiger ( Everton ) Yvan Quentin ( Sion ) Ramon Vega ( Cagliari ) Raphael Wicky ( Sion ) .	Abalwanirira_O -_O Stephane_B-PER Henchoz_I-PER (_O Hamburg_B-ORG )_O Marc_B-PER Hottiger_I-PER (_O Everton_B-ORG )_O Yvan_B-PER Quentin_I-PER (_O Sion_B-ORG )_O Ramon_B-PER Vega_I-PER (_O Cagliari_B-ORG )_O Raphael_B-PER Wicky_I-PER (_O Sion_B-ORG )_O ._O	lug
Abalumba - Kubilay Turkyilmaz ( Grasshoppers ) , Adrian Knup ( Galatasaray ) , Christophe Bonvin ( Sion ) ne Stephane Chapuisat ( Borussia Dortmund ) .	Abalumba_O -_O Kubilay_B-PER Turkyilmaz_I-PER (_O Grasshoppers_B-ORG )_O ,_O Adrian_B-PER Knup_I-PER (_O Galatasaray_B-ORG )_O ,_O Christophe_B-PER Bonvin_I-PER (_O Sion_B-ORG )_O ne_O Stephane_B-PER Chapuisat_I-PER (_O Borussia_B-ORG Dortmund_I-ORG )_O ._O	lug
ATHLETICS - KINO KIRUNGI - 40,000 BEERS KU BWAKA .	ATHLETICS_O -_O KINO_O KIRUNGI_O -_O 40,000_O BEERS_O KU_O BWAKA_O ._O	lug
BRUSSELS 1996-08-22 bye bye bye bye bye	BRUSSELS_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O bye_O	lug
Abalabi mu lukuŋŋaana lwa Brussels Grand Prix ku Lwokutaano balina ekirala eky 'okubakubiriza okusanyukira abazannyi b 'empaka z 'ensi yonna - ekikopo kya bbiya eky 'obwereere .	Abalabi_O mu_O lukuŋŋaana_O lwa_O Brussels_B-LOC Grand_O Prix_O ku_O Lwokutaano_O balina_O ekirala_O eky_O 'okubakubiriza_O okusanyukira_O abazannyi_O b_O 'empaka_O z_O 'ensi_O yonna_O -_O ekikopo_O kya_O bbiya_O eky_O 'obwereere_O ._O	lug
Ekitongole ekikola omwenge mu Bubirigi kiwaddeyo okusasulira abantu 40,000 abajja ku mukolo gw 'okunywa omwenge ku bwereere singa omutindo gw 'ensi yonna gugenda mu maaso , abategesi bwe bategeezezza ku Lwokuna .	Ekitongole_O ekikola_O omwenge_O mu_O Bubirigi_O kiwaddeyo_O okusasulira_O abantu_O 40,000_O abajja_O ku_O mukolo_O gw_O 'okunywa_O omwenge_O ku_O bwereere_O singa_O omutindo_O gw_O 'ensi_O yonna_O gugenda_O mu_O maaso_O ,_O abategesi_O bwe_O bategeezezza_O ku_O Lwokuna_O ._O	lug
Kiyinza okuba ekimu ku bikopo ebisinga okuba eby 'ebbeeyi mu byafaayo .	Kiyinza_O okuba_O ekimu_O ku_O bikopo_O ebisinga_O okuba_O eby_O 'ebbeeyi_O mu_O byafaayo_O ._O	lug
Olukuŋŋaana luno lwatundibwa dda .	Olukuŋŋaana_O luno_O lwatundibwa_O dda_O ._O	lug
Ebyafaayo by 'ensi ebiri biri mu katyabaga ak 'amaanyi ak 'okumenyebwa mu nsisinkano eno - ey 'abakazi ya mita 1,000 n 'ey 'abasajja ya mita 3,000 .	Ebyafaayo_O by_O 'ensi_O ebiri_O biri_O mu_O katyabaga_O ak_O 'amaanyi_O ak_O 'okumenyebwa_O mu_O nsisinkano_O eno_O -_O ey_O 'abakazi_O ya_O mita_O 1,000_O n_O 'ey_O 'abasajja_O ya_O mita_O 3,000_O ._O	lug
GOLF - GERMAN OPEN OKUSOOKOLA OKUSOOKOLA OKUSOOOKOLA OKUSOOKOLA OKUSOOKOLA OKUSOOKOLA OKUSOOKOLA OKUSOOKOLA OKUSOOKOLA OKUSOOKOLA OKUSOOKOLA OKUSOOKOLA	GOLF_O -_O GERMAN_O OPEN_O OKUSOOKOLA_O OKUSOOKOLA_O OKUSOOOKOLA_O OKUSOOKOLA_O OKUSOOKOLA_O OKUSOOKOLA_O OKUSOOKOLA_O OKUSOOKOLA_O OKUSOOKOLA_O OKUSOOKOLA_O OKUSOOKOLA_O OKUSOOKOLA_O	lug
STUTTGART , Bugirimaani 1996-08-22	STUTTGART_B-LOC ,_O Bugirimaani_B-LOC 1996-08-22_O	lug
Akulembedde ekisanja ekisooka	Akulembedde_O ekisanja_O ekisooka_O	lug
Ebyavudde mu mpaka za German Open Golf Championship ku Lwokuna ( Bungereza )	Ebyavudde_O mu_O mpaka_O za_O German_O Open_O Golf_O Championship_O ku_O Lwokuna_O (_O Bungereza_B-LOC )_O	lug
okuggyako ng 'alagiddwa ) :	okuggyako_O ng_O 'alagiddwa_O )_O :_O	lug
62 Paul Broadhurst	62_O Paul_B-PER Broadhurst_I-PER	lug
63 Raymond Russell	63_O Raymond_B-PER Russell_I-PER	lug
64 David J. Russell , Michael Campbell ( New Zealand ) , Ian	64_O David_B-PER J._I-PER Russell_I-PER ,_O Michael_B-PER Campbell_I-PER (_B-LOC New_I-LOC Zealand_I-LOC )_O ,_O Ian_B-PER	lug
Woosnam , Bernhard Langer ( Germany ) , Ronan Rafferty , Mats	Woosnam_B-PER ,_O Bernhard_B-PER Langer_I-PER (_O Germany_B-LOC )_O ,_O Ronan_B-PER Rafferty_I-PER ,_O Mats_B-PER	lug
Lanner ( mu Sweden ) , Wayne Riley ( mu Australia )	Lanner_B-PER (_O mu_O Sweden_B-LOC )_O ,_O Wayne_B-PER Riley_I-PER (_O mu_O Australia_B-LOC )_O	lug
65 Eamonn Darcy ( Ireland ) , Per Nyman ( Sweden ) , Russell Claydon ,	65_O Eamonn_B-PER Darcy_I-PER (_O Ireland_B-LOC )_O ,_O Per_B-PER Nyman_I-PER (_O Sweden_B-LOC )_O ,_O Russell_B-PER Claydon_I-PER ,_O	lug
Mark Roe , Retief Goosen ( South Africa ) , Carl Suneson	Mark_B-PER Roe_I-PER ,_O Retief_B-PER Goosen_I-PER (_O South_B-LOC Africa_I-LOC )_O ,_O Carl_B-PER Suneson_I-PER	lug
66 Stephen Field , Paul Lawrie , Ian Pyman , Max Anglert	66_O Stephen_B-PER Field_I-PER ,_O Paul_B-PER Lawrie_I-PER ,_O Ian_B-PER Pyman_I-PER ,_O Max_B-PER Anglert_I-PER	lug
( Sweden ) , Miles Tunnicliff , Christian Cevaer ( France ) ,	(_O Sweden_B-LOC )_O ,_O Miles_B-PER Tunnicliff_I-PER ,_O Christian_B-PER Cevaer_I-PER (_O France_B-LOC )_O ,_O	lug
Des Smyth ( Ireland ) , David Carter , Lee Westwood , Greg	Des_B-PER Smyth_I-PER (_O Ireland_B-LOC )_O ,_O David_B-PER Carter_I-PER ,_O Lee_B-PER Westwood_I-PER ,_O Greg_B-PER	lug
Chalmers ( Australia ) , Miguel Angel Martin ( Sipeyini ) ,	Chalmers_B-PER (_O Australia_B-LOC )_O ,_O Miguel_B-PER Angel_I-PER Martin_I-PER (_O Sipeyini_B-LOC )_O ,_O	lug
Thomas Bjorn ( e Denmark ) , Fernando Roca ( e Spain ) , Derrick	Thomas_B-PER Bjorn_I-PER (_O e_O Denmark_B-LOC )_O ,_O Fernando_B-PER Roca_I-PER (_O e_O Spain_B-LOC )_O ,_O Derrick_B-PER	lug
Cooper	Cooper_B-PER	lug
67 Jeff Hawksworth , Padraig Harrington ( Ireland ) , Michael	67_O Jeff_B-PER Hawksworth_I-PER ,_O Padraig_B-PER Harrington_I-PER (_O Ireland_B-LOC )_O ,_O Michael_B-PER	lug
Welch , Thomas Gogele ( Germany ) , Paul McGinley ( Ireland ) ,	Welch_B-PER ,_O Thomas_B-PER Gogele_I-PER (_O Germany_B-LOC )_O ,_O Paul_B-PER McGinley_I-PER (_O Ireland_B-LOC )_O ,_O	lug
Gary Orr , Jose - Maria Canizares ( e Spain ) , Michael Jonzon	Gary_B-PER Orr_I-PER ,_O Jose_B-PER -_I-PER Maria_I-PER Canizares_I-PER (_O e_O Spain_B-LOC )_O ,_O Michael_B-PER Jonzon_I-PER	lug
( Sweden ) , Paul Eales , David Williams , Andrew Coltart ,	(_O Sweden_B-LOC )_O ,_O Paul_B-PER Eales_I-PER ,_O David_B-PER Williams_I-PER ,_O Andrew_B-PER Coltart_I-PER ,_O	lug
Jonathan Lomas , Jose Rivero ( e Spain ) , Robert Karlsson	Jonathan_B-PER Lomas_I-PER ,_O Jose_B-PER Rivero_I-PER (_O e_O Spain_B-LOC )_O ,_O Robert_B-PER Karlsson_I-PER	lug
( Sweden ) , Marcus Wills , Pedro Linhart ( Spain ) , Jamie	(_O Sweden_B-LOC )_O ,_O Marcus_B-PER Wills_I-PER ,_O Pedro_B-PER Linhart_I-PER (_O Spain_B-LOC )_O ,_O Jamie_B-PER	lug
Spence , Terry Price ( Australia ) , Juan Carlos Pinero ( Spain ) ,	Spence_B-PER ,_O Terry_B-PER Price_I-PER (_O Australia_B-LOC )_O ,_O Juan_B-PER Carlos_I-PER Pinero_I-PER (_O Spain_B-LOC )_O ,_O	lug
Mark Mouland	Mark_B-PER Mouland_I-PER	lug
AKAKIIKO - UEFA EGABYE ENSI ESATU olw 'okuzannya obulungi .	AKAKIIKO_O -_O UEFA_B-ORG EGABYE_O ENSI_O ESATU_O olw_O 'okuzannya_O obulungi_O ._O	lug
GENEVA 1996-08-22 bye bye bye bye bye	GENEVA_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O bye_O	lug
Norway , Bungereza ne Sweden baasasulwa olw 'okuzannya obulungi ku Lwokuna nga baweebwa ekifo ekirala mu mpaka za UEFA Cup eza 1997-98 .	Norway_B-LOC ,_O Bungereza_B-LOC ne_O Sweden_B-LOC baasasulwa_O olw_O 'okuzannya_O obulungi_O ku_O Lwokuna_O nga_O baweebwa_O ekifo_O ekirala_O mu_O mpaka_O za_O UEFA_O Cup_O eza_O 1997-98_O ._O	lug
Norway y 'esingidde ku ddaala lya UEFA Fair Play mu 1995-96 n 'obubonero 8.62 , ng 'eri mu maaso ga Bungereza n 'obubonero 8.61 ne Sweden 8.57 .	Norway_B-LOC y_O 'esingidde_O ku_O ddaala_O lya_O UEFA_O Fair_O Play_O mu_O 1995-96_O n_O 'obubonero_O 8.62_O ,_O ng_O 'eri_O mu_O maaso_O ga_O Bungereza_B-LOC n_O 'obubonero_O 8.61_O ne_O Sweden_B-LOC 8.57_O ._O	lug
Emisinde gino gyesigamiziddwa ku nkola eyeetegereza ebintu bingi omuli kaadi emmyufu n' eza kyenvu , n' enneeyisa y' abatendesi n' abawagizi mu mipiira egy 'ensi yonna egy 'ebibinja n' emipiira gy 'eggwanga .	Emisinde_O gino_O gyesigamiziddwa_O ku_O nkola_O eyeetegereza_O ebintu_O bingi_O omuli_O kaadi_O emmyufu_O n'_O eza_O kyenvu_O ,_O n'_O enneeyisa_O y'_O abatendesi_O n'_O abawagizi_O mu_O mipiira_O egy_O 'ensi_O yonna_O egy_O 'ebibinja_O n'_O emipiira_O gy_O 'eggwanga_O ._O	lug
Ensi ssatu zokka ezisooka ze ziweebwa ebifo ebirala .	Ensi_O ssatu_O zokka_O ezisooka_O ze_O ziweebwa_O ebifo_O ebirala_O ._O	lug
Ebiteeso bya UEFA Fair Play bye bino : 1 .	Ebiteeso_O bya_O UEFA_O Fair_O Play_O bye_O bino_O :_O 1_O ._O	lug
Norway obubonero 8.62	Norway_B-LOC obubonero_O 8.62_O	lug
2 . Bungereza 8.61	2_O ._O Bungereza_B-LOC 8.61_O	lug
3 . Sweden 8.57	3_O ._O Sweden_B-LOC 8.57_O	lug
Ebizinga by 'e Faroe 8.56	Ebizinga_B-LOC by_I-LOC 'e_I-LOC Faroe_I-LOC 8.56_O	lug
5 . Wales 8.54	5_O ._O Wales_B-LOC 8.54_O	lug
6 . Estonia 8.52	6_O ._O Estonia_B-LOC 8.52_O	lug
7 . Ireland 8.45	7_O ._O Ireland_B-LOC 8.45_O	lug
8 . Belarus 8.39	8_O ._O Belarus_B-LOC 8.39_O	lug
9 . Iceland 8.35	9_O ._O Iceland_B-LOC 8.35_O	lug
10 . Netherlands 8.30	10_O ._O Netherlands_B-LOC 8.30_O	lug
10 . Denmark 8.30	10_O ._O Denmark_B-LOC 8.30_O	lug
10 . Bugirimaani 8.30	10_O ._O Bugirimaani_B-LOC 8.30_O	lug
13 . Scotland 8.29	13_O ._O Scotland_B-LOC 8.29_O	lug
13 . Latvia 8.29	13_O ._O Latvia_B-LOC 8.29_O	lug
15 . Moldaviya 8.24	15_O ._O Moldaviya_B-LOC 8.24_O	lug
16 . Yugoslavya 8.22	16_O ._O Yugoslavya_B-LOC 8.22_O	lug
16 . Bubirigi 8.22	16_O ._O Bubirigi_B-LOC 8.22_O	lug
18 . Luxembourg 8.20	18_O ._O Luxembourg_B-LOC 8.20_O	lug
19 . Bufalansa 8.18	19_O ._O Bufalansa_B-LOC 8.18_O	lug
20 . Isiraeri 8.17	20_O ._O Isiraeri_B-LOC 8.17_O	lug
Switzerland 8.15	Switzerland_B-LOC 8.15_O	lug
21 . Slovakia 8.15	21_O ._O Slovakia_B-LOC 8.15_O	lug
23 . Poland 8.12	23_O ._O Poland_B-LOC 8.12_O	lug
23 . Portugal 8.12	23_O ._O Portugal_B-LOC 8.12_O	lug
25 . Georgia 8.10	25_O ._O Georgia_B-LOC 8.10_O	lug
26 . Ukraine 8.09	26_O ._O Ukraine_B-LOC 8.09_O	lug
26 . Spain 8.09	26_O ._O Spain_B-LOC 8.09_O	lug
26 . Finland 8.09	26_O ._O Finland_B-LOC 8.09_O	lug
29 . Masedoniya 8.07	29_O ._O Masedoniya_B-LOC 8.07_O	lug
30 . Lituwaniya 8.06	30_O ._O Lituwaniya_B-LOC 8.06_O	lug
31 . Austria 8.05	31_O ._O Austria_B-LOC 8.05_O	lug
32 . Russia 8.03	32_O ._O Russia_B-LOC 8.03_O	lug
33 . Romania 8.02	33_O ._O Romania_B-LOC 8.02_O	lug
33 . Butuluuki 8.02	33_O ._O Butuluuki_B-LOC 8.02_O	lug
35 . Hungary 7.98	35_O ._O Hungary_B-LOC 7.98_O	lug
36 . Czech Republic 7.95	36_O ._O Czech_B-LOC Republic_I-LOC 7.95_O	lug
37 . Buyonaani 7.89	37_O ._O Buyonaani_B-LOC 7.89_O	lug
37 . Northern Ireland 7.89	37_O ._O Northern_B-LOC Ireland_I-LOC 7.89_O	lug
39 . Yitale 7.85	39_O ._O Yitale_B-LOC 7.85_O	lug
40 . Kupulo 7.83	40_O ._O Kupulo_B-LOC 7.83_O	lug
41 . Armenia 7.80	41_O ._O Armenia_B-LOC 7.80_O	lug
Croatia 7.75	Croatia_B-LOC 7.75_O	lug
44 . Bulgaria 7.73	44_O ._O Bulgaria_B-LOC 7.73_O	lug
45 . Malta 7.40	45_O ._O Malta_B-LOC 7.40_O	lug
POLIISI erangiridde abapoliisi okwetegereza omupiira gwa Australia ogusoose .	POLIISI_O erangiridde_O abapoliisi_O okwetegereza_O omupiira_O gwa_O Australia_O ogusoose_O ._O	lug
COLOMBO 1996-08-22 bye bye bye bye bye	COLOMBO_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O bye_O	lug
Abaserikale ba poliisi ab 'eby 'okulwanyisa batambulidde ku ttaka nga Australia etandika okulambula Sri Lanka n 'obuwanguzi bw 'emipiira etaano ku ttiimu y 'eggwanga ey 'abavubuka ku Lwokuna .	Abaserikale_O ba_O poliisi_O ab_O 'eby_O 'okulwanyisa_O batambulidde_O ku_O ttaka_O nga_O Australia_B-LOC etandika_O okulambula_O Sri_B-LOC Lanka_I-LOC n_O 'obuwanguzi_O bw_O 'emipiira_O etaano_O ku_O ttiimu_O y_O 'eggwanga_O ey_O 'abavubuka_O ku_O Lwokuna_O ._O	lug
Bano bagenda kukyala ku kizinga kino omulundi gwabwe ogusoose okuva lwe baaziyiza omuzannyo gw 'ekikopo ky 'ensi yonna mu February olw 'okutya ettemu mu mawanga .	Bano_O bagenda_O kukyala_O ku_O kizinga_O kino_O omulundi_O gwabwe_O ogusoose_O okuva_O lwe_O baaziyiza_O omuzannyo_O gw_O 'ekikopo_O ky_O 'ensi_O yonna_O mu_O February_O olw_O 'okutya_O ettemu_O mu_O mawanga_O ._O	lug
Australia , eyasoose okukuba omupiira ku Lwokuna mu mupiira gw 'okubugumya omupiira , yawangula 251 ku musanvu okuva mu mipiira gyayo 50 .	Australia_B-LOC ,_O eyasoose_O okukuba_O omupiira_O ku_O Lwokuna_O mu_O mupiira_O gw_O 'okubugumya_O omupiira_O ,_O yawangula_O 251_O ku_O musanvu_O okuva_O mu_O mipiira_O gyayo_O 50_O ._O	lug
Ricky Ponting y 'akulembedde n 'ebikonde 100 ku mipiira 119 ng 'alina mukaaga bbiri n 'ebikonde mwenda ebina nga tannaba kuddayo .	Ricky_B-PER Ponting_I-PER y_O 'akulembedde_O n_O 'ebikonde_O 100_O ku_O mipiira_O 119_O ng_O 'alina_O mukaaga_O bbiri_O n_O 'ebikonde_O mwenda_O ebina_O nga_O tannaba_O kuddayo_O ._O	lug
Abavubuka baddamu ne 246 ku musanvu .	Abavubuka_O baddamu_O ne_O 246_O ku_O musanvu_O ._O	lug
Omutendesi wa Australia Geoff Marsh yagambye nti yeewuunyizza nnyo empaka z 'abavuganya .	Omutendesi_O wa_O Australia_O Geoff_B-PER Marsh_I-PER yagambye_O nti_O yeewuunyizza_O nnyo_O empaka_O z_O 'abavuganya_O ._O	lug
Yagamba nti : " Twatondebwa nga tulina okufuba ennyo okusobola okuwangula . "	Yagamba_O nti_O :_O "_O Twatondebwa_O nga_O tulina_O okufuba_O ennyo_O okusobola_O okuwangula_O ._O "_O	lug
OMURUMENYA omu afiiridde mu kabenje k 'emmotoka mu Bulgaria .	OMURUMENYA_O omu_O afiiridde_O mu_O kabenje_O k_O 'emmotoka_O mu_O Bulgaria_B-LOC ._O	lug
SOFIA 1996-08-22 bye bye bye bye	SOFIA_B-LOC 1996-08-22_O bye_O bye_O bye_O bye_O	lug
Omusaabaze omu Omuruumi yafiiriddewo , n 'abalala 14 bafunye ebisago ku Lwokuna bbaasi ey 'omu Romania bwe yagudde ku eya Bulgaria mu bukiikakkono bwa Bulgaria , poliisi bw 'egambye .	Omusaabaze_O omu_O Omuruumi_O yafiiriddewo_O ,_O n_O 'abalala_O 14_O bafunye_O ebisago_O ku_O Lwokuna_O bbaasi_O ey_O 'omu_O Romania_O bwe_O yagudde_O ku_O eya_O Bulgaria_O mu_O bukiikakkono_O bwa_O Bulgaria_B-LOC ,_O poliisi_O bw_O 'egambye_O ._O	lug
Bbaasi zino zombi zaakubaganye mu maaso ku ssaawa 5 ez 'oku makya ga leero ku luguudo oluli wakati w 'ekibuga Rousse ne Veliko Tarnovo , poliisi bw 'egambye .	Bbaasi_O zino_O zombi_O zaakubaganye_O mu_O maaso_O ku_O ssaawa_O 5_O ez_O 'oku_O makya_O ga_O leero_O ku_O luguudo_O oluli_O wakati_O w_O 'ekibuga_O Rousse_B-LOC ne_O Veliko_B-LOC Tarnovo_I-LOC ,_O poliisi_O bw_O 'egambye_O ._O	lug
Omukyala Omuruumi Maria Marco , 35 , yattibwa .	Omukyala_O Omuruumi_O Maria_B-PER Marco_I-PER ,_O 35_O ,_O yattibwa_O ._O	lug
Akabenje kano kagenda kunoonyerezebwako , poliisi eyongeddeko .	Akabenje_O kano_O kagenda_O kunoonyerezebwako_O ,_O poliisi_O eyongeddeko_O ._O	lug
-- Ekizimbe ky 'amawulire ekya Sofia , 359-2-84561	--_O Ekizimbe_B-ORG ky_I-ORG 'amawulire_I-ORG ekya_I-ORG Sofia_I-ORG ,_O 359-2-84561_O	lug
EKITUNDU KY' OFFICIAL JOURNAL - OLUPAPULA L 211 OLWA 21 AUGUST , 1996 .	EKITUNDU_O KY'_O OFFICIAL_B-ORG JOURNAL_I-ORG -_O OLUPAPULA_B-ORG L_O 211_O OLWA_O 21_O AUGUST_O ,_O 1996_O ._O	lug
*	*_O	lug
*	*_O	lug
Mu ddwaaliro lya Home Health okwemulugunya olw 'okugaana okusasula .	Mu_B-ORG ddwaaliro_I-ORG lya_I-ORG Home_I-ORG Health_I-ORG okwemulugunya_O olw_O 'okugaana_O okusasula_O ._O	lug
Minetonka , Minn .	Minetonka_B-LOC ,_O Minn_B-LOC ._O	lug
1996-08-22 bye bye bye	1996-08-22_O bye_O bye_O bye_O	lug
Home Health Inc yalangiridde ku Lwokuna nti egenda kujulira mu kkooti ya Amerika mu Minneapolis okusalawo kwa Health Care Financing Administration ( HCFA ) okwagaana okusasulwa kw 'ebbeeyi ezimu wansi wa Medicaid .	Home_B-ORG Health_I-ORG Inc_I-ORG yalangiridde_O ku_O Lwokuna_O nti_O egenda_O kujulira_O mu_O kkooti_B-ORG ya_I-ORG Amerika_I-ORG mu_O Minneapolis_B-LOC okusalawo_O kwa_O Health_B-ORG Care_I-ORG Financing_I-ORG Administration_I-ORG (_O HCFA_B-ORG )_O okwagaana_O okusasulwa_O kw_O 'ebbeeyi_O ezimu_O wansi_O wa_O Medicaid_O ._O	lug
Omulabirizi wa HCFA akyusizza ekyasalibwawo ekikwata ku kusasulwa kw' ebisale ebikwatagana n' abakozi ba kkampuni abakwatagana n' abantu b 'omu kitundu , bwe yagasseeko .	Omulabirizi_O wa_O HCFA_B-ORG akyusizza_O ekyasalibwawo_O ekikwata_O ku_O kusasulwa_O kw'_O ebisale_O ebikwatagana_O n'_O abakozi_O ba_O kkampuni_O abakwatagana_O n'_O abantu_O b_O 'omu_O kitundu_O ,_O bwe_O yagasseeko_O ._O	lug
Kkampuni yagambye nti ekyagenda mu maaso n 'okukkiriza nti ebisale by 'omukago mu bantu biyinza okusasulwa okusinziira ku nteekateeka ya Medicare .	Kkampuni_O yagambye_O nti_O ekyagenda_O mu_O maaso_O n_O 'okukkiriza_O nti_O ebisale_O by_O 'omukago_O mu_O bantu_O biyinza_O okusasulwa_O okusinziira_O ku_O nteekateeka_O ya_O Medicare_O ._O	lug
" Tukwatiddwa ensonyi olw 'okusalawo kw 'omulabirizi naye tweyongera okuba n 'essuubi ku bikwata ku kusalawo okw 'omuganyulo , " Mark Gildea , akulira ekitongole kino , bw 'ategeezezza mu kiwandiiko .	"_O Tukwatiddwa_O ensonyi_O olw_O 'okusalawo_O kw_O 'omulabirizi_O naye_O tweyongera_O okuba_O n_O 'essuubi_O ku_O bikwata_O ku_O kusalawo_O okw_O 'omuganyulo_O ,_O "_O Mark_B-PER Gildea_I-PER ,_O akulira_O ekitongole_O kino_O ,_O bw_O 'ategeezezza_O mu_O kiwandiiko_O ._O	lug
Ku ludda olulala , In Home Health egamba nti Kkooti y 'omu disitulikiti ya Amerika mu Minneapolis yasalawo ku lulwe ku bikwata ku kusasulwa kw' ebisale ebimu eby 'omugaso .	Ku_O ludda_O olulala_O ,_O In_B-ORG Home_I-ORG Health_I-ORG egamba_O nti_O Kkooti_B-ORG y_I-ORG 'omu_I-ORG disitulikiti_I-ORG ya_I-ORG Amerika_I-ORG mu_O Minneapolis_B-LOC yasalawo_O ku_O lulwe_O ku_O bikwata_O ku_O kusasulwa_O kw'_O ebisale_O ebimu_O eby_O 'omugaso_O ._O	lug
