input	output	language
Yongeyeho ati : " Birababaje cyane gutsinda Henry Candy kubera ko ndi godfather w' umukobwa we . "	Yongeyeho_O ati_O :_O "_O Birababaje_O cyane_O gutsinda_O Henry_B-PER Candy_I-PER kubera_O ko_O ndi_O godfather_O w'_O umukobwa_O we_O ._O "_O	kin
Kimwe na Prescott , Jack Berry , umutoza wa Mind Games , yari yinjiye mu isiganwa ryo ku wa Kane ashaka gutsinda mu itsinda rya mbere nyuma y' imyaka myinshi ari ku isonga ry' umwuga we .	Kimwe_O na_O Prescott_B-PER ,_O Jack_B-PER Berry_I-PER ,_O umutoza_O wa_O Mind_B-PER Games_I-PER ,_O yari_O yinjiye_O mu_O isiganwa_O ryo_O ku_O wa_O Kane_O ashaka_O gutsinda_O mu_O itsinda_O rya_O mbere_O nyuma_O y'_O imyaka_O myinshi_O ari_O ku_O isonga_O ry'_O umwuga_O we_O ._O	kin
Uwitwa Berry yagize ati " numvise bimbabaje ariko sinumva nshaka kwiyahura .	Uwitwa_O Berry_B-PER yagize_O ati_O "_O numvise_O bimbabaje_O ariko_O sinumva_O nshaka_O kwiyahura_O ._O	kin
( Imikino yo mu bwenge ) yagendaga neza nk 'undi wese muri bo mu birometero 300 gusa ariko ntiyigeze yihutisha . "	(_O Imikino_B-PER yo_I-PER mu_I-PER bwenge_I-PER )_O yagendaga_O neza_O nk_O 'undi_O wese_O muri_O bo_O mu_O birometero_O 300_O gusa_O ariko_O ntiyigeze_O yihutisha_O ._O "_O	kin
IBIRANGO by' amasiganwa y' amafarashi yo mu mujyi wa NUNTHORPE .	IBIRANGO_O by'_O amasiganwa_O y'_O amafarashi_O yo_O mu_O mujyi_O wa_O NUNTHORPE_O ._O	kin
YORK , mu Bwongereza , ku ya 22 Kanama 1996	YORK_B-LOC ,_O mu_B-LOC Bwongereza_I-LOC ,_O ku_O ya_O 22_O Kanama_O 1996_O	kin
Ibyavuye mu isiganwa rya Nunthorpe Stakes , isiganwa ryo mu itsinda rya mbere ry' abana bafite imyaka ibiri n' abayirengeje , ku wa kane :	Ibyavuye_O mu_O isiganwa_O rya_O Nunthorpe_O Stakes_O ,_O isiganwa_O ryo_O mu_O itsinda_O rya_O mbere_O ry'_O abana_O bafite_O imyaka_O ibiri_O n'_O abayirengeje_O ,_O ku_O wa_O kane_O :_O	kin
1 . Pivotal 100-30 ( yatsinzwe na George Duffield )	1_O ._O Pivotal_B-PER 100-30_O (_O yatsinzwe_O na_O George_B-PER Duffield_I-PER )_O	kin
Igitaramo cya nimugoroba 16-1 ( Chris Rutter )	Igitaramo_B-PER cya_I-PER nimugoroba_I-PER 16-1_O (_O Chris_B-PER Rutter_I-PER )_O	kin
3 . Hever Golf Rose 11-4 ( Jason Weaver )	3_O ._O Hever_B-PER Golf_I-PER Rose_I-PER 11-4_O (_O Jason_B-PER Weaver_I-PER )_O	kin
Abantu umunani barahunze .	Abantu_O umunani_O barahunze_O ._O	kin
Umukinnyi ukundwa cyane : Imikino yo mu mutwe ( 7-4 ) yarangije ku mwanya wa 4	Umukinnyi_O ukundwa_O cyane_O :_O Imikino_B-PER yo_I-PER mu_I-PER mutwe_I-PER (_O 7-4_O )_O yarangije_O ku_O mwanya_O wa_O 4_O	kin
Uburebure : umutwe mugufi , uburebure bwa 1-1 / 4 .	Uburebure_O :_O umutwe_O mugufi_O ,_O uburebure_O bwa_O 1-1_O /_O 4_O ._O	kin
Umutsinzi w 'ikipe ya Cheveley Park Stud yatojwe na Sir	Umutsinzi_O w_O 'ikipe_O ya_O Cheveley_B-ORG Park_I-ORG Stud_I-ORG yatojwe_O na_O Sir_O	kin
Mark Prescott wo mu mujyi wa Newmarket .	Mark_B-PER Prescott_I-PER wo_O mu_O mujyi_O wa_O Newmarket_B-LOC ._O	kin
Igihembo cyahawe uwatsinze : 72.464 by 'amapawundi y 'u Bwongereza ( 112.200 by 'amadolari ya Amerika )	Igihembo_O cyahawe_O uwatsinze_O :_O 72.464_O by_O 'amapawundi_O y_O 'u_O Bwongereza_O (_O 112.200_O by_O 'amadolari_O ya_O Amerika_O )_O	kin
TENNIS - Ibyavuye mu mukino wa TOSHIBA CLASSIC .	TENNIS_O -_O Ibyavuye_O mu_O mukino_O wa_O TOSHIBA_O CLASSIC_O ._O	kin
CARLSBAD , muri leta ya Kaliforuniya ku itariki ya 21 Kanama 1996	CARLSBAD_B-LOC ,_O muri_O leta_O ya_O Kaliforuniya_B-LOC ku_O itariki_O ya_O 21_O Kanama_O 1996_O	kin
Ibyavuye mu bushakashatsi	Ibyavuye_O mu_O bushakashatsi_O	kin
$ 450,000 Toshiba Classic irushanwa rya Tennis ku wa Gatatu	$_O 450,000_O Toshiba_O Classic_O irushanwa_O rya_O Tennis_O ku_O wa_O Gatatu_O	kin
( umubare w 'imbere ugaragaza kubiba ) :	(_O umubare_O w_O 'imbere_O ugaragaza_O kubiba_O )_O :_O	kin
Icyiciro cya kabiri	Icyiciro_O cya_O kabiri_O	kin
1 - Arantxa Sanchez Vicario ( wavuye muri Espagne ) yatsinze Naoko Kijimuta ( wavuye mu Buyapani )	1_O -_O Arantxa_B-PER Sanchez_I-PER Vicario_I-PER (_O wavuye_O muri_O Espagne_B-LOC )_O yatsinze_O Naoko_B-PER Kijimuta_I-PER (_O wavuye_O mu_B-LOC Buyapani_I-LOC )_O	kin
1 - 6 6 - 4 6 - 3	1_O -_O 6_O 6_O -_O 4_O 6_O -_O 3_O	kin
4 - Kimiko Date ( u Buyapani ) yatsinze Yone Kamio ( u Buyapani ) 6-2 7-5	4_O -_O Kimiko_B-PER Date_I-PER (_O u_B-LOC Buyapani_I-LOC )_O yatsinze_O Yone_B-PER Kamio_I-PER (_O u_B-LOC Buyapani_I-LOC )_O 6-2_O 7-5_O	kin
Sandrine Testud ( u Bufaransa ) yatsinze 7 - Ai Sugiyama ( u Buyapani ) 6-3 4-6	Sandrine_B-PER Testud_I-PER (_O u_B-LOC Bufaransa_I-LOC )_O yatsinze_O 7_O -_O Ai_B-PER Sugiyama_I-PER (_O u_B-LOC Buyapani_I-LOC )_O 6-3_O 4-6_O	kin
6 kugeza kuri 4	6_O kugeza_O kuri_O 4_O	kin
8 - Nathalie Tauziat ( Ubufaransa ) yatsinze Shi-Ting Wang ( Tayiwani ) 6-4	8_O -_O Nathalie_B-PER Tauziat_I-PER (_O Ubufaransa_B-LOC )_O yatsinze_O Shi-Ting_B-PER Wang_I-PER (_O Tayiwani_B-LOC )_O 6-4_O	kin
6-2	6-2_O	kin
TENNIS - Ibyavuye mu irushanwa rya Hamlet Cup .	TENNIS_O -_O Ibyavuye_O mu_O irushanwa_O rya_O Hamlet_O Cup_O ._O	kin
COMMACK , New York 1996-08-21 Ibitekerezo byanyu	COMMACK_B-LOC ,_O New_B-LOC York_I-LOC 1996-08-21_O Ibitekerezo_O byanyu_O	kin
Ibyavuye mu bushakashatsi	Ibyavuye_O mu_O bushakashatsi_O	kin
Igikombe cya Tennis cya Waldbaum Hamlet Cup kuri uyu wa Gatatu ( prefix	Igikombe_O cya_O Tennis_O cya_O Waldbaum_O Hamlet_O Cup_O kuri_O uyu_O wa_O Gatatu_O (_O prefix_O	kin
Umubare ugaragaza kubiba ( ) :	Umubare_O ugaragaza_O kubiba_O (_O )_O :_O	kin
Icyiciro cya kabiri	Icyiciro_O cya_O kabiri_O	kin
1 - Michael Chang ( USA ) yatsinze Sergi Bruguera ( Espagne ) 6-3 6-2	1_O -_O Michael_B-PER Chang_I-PER (_O USA_B-LOC )_O yatsinze_O Sergi_B-PER Bruguera_I-PER (_O Espagne_B-LOC )_O 6-3_O 6-2_O	kin
Michael Joyce ( U.S. ) yatsinze 3 - Richey Reneberg ( U.S. ) 3-6 6-4	Michael_B-PER Joyce_I-PER (_O U.S._B-LOC )_O yatsinze_O 3_O -_O Richey_B-PER Reneberg_I-PER (_O U.S._B-LOC )_O 3-6_O 6-4_O	kin
Igice cya 6-3	Igice_O cya_O 6-3_O	kin
Martin Damm ( Czech Republic ) yatsinze 6 - Younes El Aynaoui	Martin_B-PER Damm_I-PER (_O Czech_B-LOC Republic_I-LOC )_O yatsinze_O 6_O -_O Younes_B-PER El_I-PER Aynaoui_I-PER	kin
( Maroc ) 5-7 6-3 3-0 bavuye mu kazi	(_O Maroc_B-LOC )_O 5-7_O 6-3_O 3-0_O bavuye_O mu_O kazi_O	kin
Karol Kucera ( Slovakiya ) yatsinze Hicham Arazi ( Maroc ) 7-6 ( 7-4 )	Karol_B-PER Kucera_I-PER (_O Slovakiya_B-LOC )_O yatsinze_O Hicham_B-PER Arazi_I-PER (_O Maroc_B-LOC )_O 7-6_O (_O 7-4_O )_O	kin
7 kugeza kuri 5	7_O kugeza_O kuri_O 5_O	kin
Umupira w' amaguru - DALGLISH Yashenguwe n' agahinda yatewe no gutandukana na Blackburn .	Umupira_O w'_O amaguru_O -_O DALGLISH_B-PER Yashenguwe_O n'_O agahinda_O yatewe_O no_O gutandukana_O na_O Blackburn_B-ORG ._O	kin
LONDON 1996-08-22 ( mu Gifaransa )	LONDON_B-LOC 1996-08-22_O (_O mu_O Gifaransa_O )_O	kin
Kenny Dalglish kuri uyu wa Kane yavuze ko ababajwe no kuva muri Blackburn , ikipe yayoboye kugeza ubwo yegukanye igikombe cya shampiyona y 'Ubwongereza mu mwaka wa 1994-95 .	Kenny_B-PER Dalglish_I-PER kuri_O uyu_O wa_O Kane_O yavuze_O ko_O ababajwe_O no_O kuva_O muri_O Blackburn_B-ORG ,_O ikipe_O yayoboye_O kugeza_O ubwo_O yegukanye_O igikombe_O cya_O shampiyona_O y_O 'Ubwongereza_O mu_O mwaka_O wa_O 1994-95_O ._O	kin
Blackburn yatangaje kuri uyu wa Gatatu ko we na Dalglish batandukanye ku bwumvikane .	Blackburn_B-ORG yatangaje_O kuri_O uyu_O wa_O Gatatu_O ko_O we_O na_O Dalglish_B-PER batandukanye_O ku_O bwumvikane_O ._O	kin
Ariko uyu wahoze ari umutoza w' iyi kipe , ku wa Kane w' iki cyumweru , yiyemereye ko " ababajwe " n' uko yavuye muri iyi kipe , nyuma yo gukura Blackburn mu cyiciro cya kabiri ikayigeza mu cyiciro cya mbere mu gihe cy' imyaka itatu n' igice .	Ariko_O uyu_O wahoze_O ari_O umutoza_O w'_O iyi_O kipe_O ,_O ku_O wa_O Kane_O w'_O iki_O cyumweru_O ,_O yiyemereye_O ko_O "_O ababajwe_O "_O n'_O uko_O yavuye_O muri_O iyi_O kipe_O ,_O nyuma_O yo_O gukura_O Blackburn_B-ORG mu_O cyiciro_O cya_O kabiri_O ikayigeza_O mu_O cyiciro_O cya_O mbere_O mu_O gihe_O cy'_O imyaka_O itatu_O n'_O igice_O ._O	kin
Igihe Dalglish yari mu kiruhuko muri Esipanye , yaterefonnye ikinyamakuru cyo muri ako gace agira ati " twemeranyije kuri icyo gitekerezo n 'ubwo abari bagize iryo tsinda babitekerejeho mbere yanjye . "	Igihe_O Dalglish_B-PER yari_O mu_O kiruhuko_O muri_O Esipanye_B-LOC ,_O yaterefonnye_O ikinyamakuru_O cyo_O muri_O ako_O gace_O agira_O ati_O "_O twemeranyije_O kuri_O icyo_O gitekerezo_O n_O 'ubwo_O abari_O bagize_O iryo_O tsinda_O babitekerejeho_O mbere_O yanjye_O ._O "_O	kin
Yongeyeho ati " iyo nta muntu wambwiraga icyo nakora , sinagiraga icyo mvuga .	Yongeyeho_O ati_O "_O iyo_O nta_O muntu_O wambwiraga_O icyo_O nakora_O ,_O sinagiraga_O icyo_O mvuga_O ._O	kin
Sinigeze mbabuza gukomeza umurimo wabo .	Sinigeze_O mbabuza_O gukomeza_O umurimo_O wabo_O ._O	kin
Abagize iyo kipe bumvaga ko icyo gikorwa cyari kirangiye , kandi nanjye ni ko nabibonaga . "	Abagize_O iyo_O kipe_O bumvaga_O ko_O icyo_O gikorwa_O cyari_O kirangiye_O ,_O kandi_O nanjye_O ni_O ko_O nabibonaga_O ._O "_O	kin
Dalglish yari amaze imyaka hafi itanu muri Blackburn , yabanje kuba umutoza hanyuma , mu mezi 15 ashize , aba umuyobozi w' umupira w' amaguru .	Dalglish_B-PER yari_O amaze_O imyaka_O hafi_O itanu_O muri_O Blackburn_B-ORG ,_O yabanje_O kuba_O umutoza_O hanyuma_O ,_O mu_O mezi_O 15_O ashize_O ,_O aba_O umuyobozi_O w'_O umupira_O w'_O amaguru_O ._O	kin
Imikino y' igikombe cya shampiyona y' intara y' ubwongereza .	Imikino_O y'_O igikombe_O cya_O shampiyona_O y'_O intara_O y'_O ubwongereza_O ._O	kin
LONDON 1996-08-22 ( mu Gifaransa )	LONDON_B-LOC 1996-08-22_O (_O mu_O Gifaransa_O )_O	kin
Imikino ya nyuma nyuma y 'iminsi ine	Imikino_O ya_O nyuma_O nyuma_O y_O 'iminsi_O ine_O	kin
Imikino ya Shampiyona y 'Intara y 'Ubwongereza ya Cricket kuri uyu wa Kane :	Imikino_O ya_O Shampiyona_O y_O 'Intara_O y_O 'Ubwongereza_O ya_O Cricket_O kuri_O uyu_O wa_O Kane_O :_O	kin
Umunsi wa kabiri	Umunsi_O wa_O kabiri_O	kin
Ku kibuga cya Weston-super-Mare : Durham 326 ( D. Cox 95 ntabwo ari hanze ,	Ku_O kibuga_O cya_O Weston-super-Mare_B-LOC :_O Durham_B-ORG 326_O (_O D._B-PER Cox_I-PER 95_O ntabwo_O ari_O hanze_O ,_O	kin
Somerset 236-4 ( byavuzwe na M. Lathwell 85 ) .	Somerset_B-ORG 236-4_O (_O byavuzwe_O na_O M._B-PER Lathwell_I-PER 85_O )_O ._O	kin
Umunsi w 'ibyishimo	Umunsi_O w_O 'ibyishimo_O	kin
Mu mujyi wa Colchester : Gloucestershire 280 ( J. Russell 63 , A. Symonds	Mu_O mujyi_O wa_O Colchester_B-LOC :_O Gloucestershire_B-ORG 280_O (_O J._B-PER Russell_I-PER 63_O ,_O A._B-PER Symonds_I-PER	kin
Essex ifite amanota 72-0 .	Essex_B-ORG ifite_O amanota_O 72-0_O ._O	kin
Mu mujyi wa Cardiff : Kent 128-1 ( M. Walker 59 , D. Fulton 53 batatsinze ) v	Mu_O mujyi_O wa_O Cardiff_B-LOC :_O Kent_B-ORG 128-1_O (_O M._B-PER Walker_I-PER 59_O ,_O D._B-PER Fulton_I-PER 53_O batatsinze_O )_O v_O	kin
Umugi wa Glamorgan .	Umugi_O wa_O Glamorgan_B-ORG ._O	kin
Mu mujyi wa Leicester : Leicestershire 343 - 8 ( P. Simmons 108 , P. Nixon	Mu_O mujyi_O wa_O Leicester_B-LOC :_O Leicestershire_B-ORG 343_O -_O 8_O (_O P._B-PER Simmons_I-PER 108_O ,_O P._B-PER Nixon_I-PER	kin
67 itaratsinzwe ) kuri Hampshire .	67_O itaratsinzwe_O )_O kuri_O Hampshire_B-ORG ._O	kin
Mu mujyi wa Northampton : Sussex 368-7 ( N. Lenham 145 , V. Drakes 59 no	Mu_O mujyi_O wa_O Northampton_B-LOC :_O Sussex_B-ORG 368-7_O (_O N._B-PER Lenham_I-PER 145_O ,_O V._B-PER Drakes_I-PER 59_O no_O	kin
Umwanzuro , A. Wells 51 ) kuri Northamptonshire .	Umwanzuro_O ,_O A._B-PER Wells_I-PER 51_O )_O kuri_O Northamptonshire_B-ORG ._O	kin
Ku kiraro cya Trent : Nottinghamshire 392-6 ( G. Archer 143 nta	Ku_O kiraro_B-LOC cya_I-LOC Trent_I-LOC :_O Nottinghamshire_B-ORG 392-6_O (_O G._B-PER Archer_I-PER 143_O nta_O	kin
Urubanza rwa M. Dowman mu rubanza rwa 107 rwaburanishijwe na Surrey .	Urubanza_O rwa_O M._B-PER Dowman_I-PER mu_O rubanza_O rwa_O 107_O rwaburanishijwe_O na_O Surrey_B-ORG ._O	kin
Ku kibuga cya Worcester : Warwickshire 255-9 ( A. Giles 57 atatsinzwe , W. Khan	Ku_O kibuga_O cya_O Worcester_B-LOC :_O Warwickshire_B-ORG 255-9_O (_O A._B-PER Giles_I-PER 57_O atatsinzwe_O ,_O W._B-PER Khan_I-PER	kin
52 ) cyan Worcestershire .	52_O )_O cyan_O Worcestershire_B-ORG ._O	kin
Ku kibuga cya Headingley : Yorkshire 305-5 ( C. White 66 atatsinzwe , M. Moxon	Ku_O kibuga_O cya_O Headingley_B-LOC :_O Yorkshire_B-ORG 305-5_O (_O C._B-PER White_I-PER 66_O atatsinzwe_O ,_O M._B-PER Moxon_I-PER	kin
66 , M. Vaughan 57 ) cyan Lancashire .	66_O ,_O M._B-PER Vaughan_I-PER 57_O )_O cyan_O Lancashire_B-ORG ._O	kin
LONDON 1996-08-22 ( mu Gifaransa )	LONDON_B-LOC 1996-08-22_O (_O mu_O Gifaransa_O )_O	kin
Igishushanyo mbonera ku munsi wa mbere w 'ibizamini	Igishushanyo_O mbonera_O ku_O munsi_O wa_O mbere_O w_O 'ibizamini_O	kin
Ikigeragezo cya gatatu n 'icya nyuma hagati y 'Ubwongereza na Pakisitani cyabereye muri Oval ku	Ikigeragezo_O cya_O gatatu_O n_O 'icya_O nyuma_O hagati_O y_B-LOC 'Ubwongereza_I-LOC na_O Pakisitani_B-LOC cyabereye_O muri_O Oval_B-LOC ku_O	kin
Ku wa Kane :	Ku_O wa_O Kane_O :_O	kin
Ubwongereza mu mukino wa mbere	Ubwongereza_B-LOC mu_O mukino_O wa_O mbere_O	kin
M. Atherton b Waqar Younis 31	M._B-PER Atherton_I-PER b_O Waqar_B-PER Younis_I-PER 31_O	kin
A. Stewart b . Mushtaq Ahmed 44	A._B-PER Stewart_I-PER b_O ._O Mushtaq_B-PER Ahmed_I-PER 44_O	kin
N. Hussain c Saeed Anwar b Waqar Younis 12	N._B-PER Hussain_I-PER c_O Saeed_B-PER Anwar_I-PER b_O Waqar_B-PER Younis_I-PER 12_O	kin
G. Thorpe lbw b Mohammad Akram 54	G._B-PER Thorpe_I-PER lbw_O b_O Mohammad_B-PER Akram_I-PER 54_O	kin
J. Crawley ntatsinzwe 94	J._B-PER Crawley_I-PER ntatsinzwe_O 94_O	kin
N. Knight b Mushtaq Ahmed 17	N._B-PER Knight_I-PER b_O Mushtaq_B-PER Ahmed_I-PER 17_O	kin
C. Lewis b Wasim Akram 5	C._B-PER Lewis_I-PER b_O Wasim_B-PER Akram_I-PER 5_O	kin
I. Salisbury ntiyatsinzwe 1	I._B-PER Salisbury_I-PER ntiyatsinzwe_O 1_O	kin
Iby 'inyongera ( lb-11 w-1 nb-8 ) 20	Iby_O 'inyongera_O (_O lb-11_O w-1_O nb-8_O )_O 20_O	kin
Igiteranyo ( cy 'ibitego bitandatu ) 278	Igiteranyo_O (_O cy_O 'ibitego_O bitandatu_O )_O 278_O	kin
Igitego cya 1-64 2-85 3-116 4-205 5-248 6-27	Igitego_O cya_O 1-64_O 2-85_O 3-116_O 4-205_O 5-248_O 6-27_O	kin
Ku ruhande rw 'abakinnyi : R. Croft , D. Cork , A. Mullally	Ku_O ruhande_O rw_O 'abakinnyi_O :_O R._B-PER Croft_I-PER ,_O D._B-PER Cork_I-PER ,_O A._B-PER Mullally_I-PER	kin
Bowling ( kugeza ubu ) : Wasim Akram 25-8-61-1 , Waqar Younis	Bowling_O (_O kugeza_O ubu_O )_O :_O Wasim_B-PER Akram_I-PER 25-8-61-1_O ,_O Waqar_B-PER Younis_I-PER	kin
20-6-70-2 , Mohammad Akram 12-1-41-1 , Mushtaq Ahmed 27-5-78-2 ,	20-6-70-2_O ,_O Mohammad_B-PER Akram_I-PER 12-1-41-1_O ,_O Mushtaq_B-PER Ahmed_I-PER 27-5-78-2_O ,_O	kin
Aamir Sohail 6-1-17-0	Aamir_B-PER Sohail_I-PER 6-1-17-0_O	kin
Pakistan : Aamir Sohail , Saeed Anwar , Ijaz Ahmed ,	Pakistan_B-LOC :_O Aamir_B-PER Sohail_I-PER ,_O Saeed_B-PER Anwar_I-PER ,_O Ijaz_B-PER Ahmed_I-PER ,_O	kin
Inzamam-ul-Haq , Salim Malik , Asif Mujtaba , Wasim Akram , Moin	Inzamam-ul-Haq_B-PER ,_O Salim_B-PER Malik_I-PER ,_O Asif_B-PER Mujtaba_I-PER ,_O Wasim_B-PER Akram_I-PER ,_O Moin_B-PER	kin
Khan , Mushtaq Ahmed , Waqar Younis , Mohammad Akam	Khan_B-PER ,_O Mushtaq_B-PER Ahmed_I-PER ,_O Waqar_B-PER Younis_I-PER ,_O Mohammad_B-PER Akam_I-PER	kin
Ferguson yasubiye mu ikipe ya Scotland nyuma y 'amezi 20 .	Ferguson_B-PER yasubiye_O mu_O ikipe_O ya_O Scotland_O nyuma_O y_O 'amezi_O 20_O ._O	kin
GLASGOW 1996-08-22 Amajyambere mu by 'ubukungu	GLASGOW_B-LOC 1996-08-22_O Amajyambere_O mu_O by_O 'ubukungu_O	kin
Umukinnyi wa Everton , Duncan Ferguson , watsinze ibitego bibiri kuri Manchester United ku wa Gatatu , kuri uyu wa Kane yatoranyijwe mu ikipe ya Scotland nyuma y' amezi 20 yari amaze mu buhungiro .	Umukinnyi_O wa_O Everton_B-ORG ,_O Duncan_B-PER Ferguson_I-PER ,_O watsinze_O ibitego_O bibiri_O kuri_O Manchester_B-ORG United_I-ORG ku_O wa_O Gatatu_O ,_O kuri_O uyu_O wa_O Kane_O yatoranyijwe_O mu_O ikipe_O ya_O Scotland_O nyuma_O y'_O amezi_O 20_O yari_O amaze_O mu_O buhungiro_O ._O	kin
Ferguson , wamaze ibyumweru bitandatu muri gereza mu mpera z 'umwaka wa 1995 azira gukubita umutwe uwo bahanganye , yatsinze umukino wa nyuma mu mikino itanu yakiniye Ecosse mu kwezi k 'Ukuboza 1994 .	Ferguson_B-PER ,_O wamaze_O ibyumweru_O bitandatu_O muri_O gereza_O mu_O mpera_O z_O 'umwaka_O wa_O 1995_O azira_O gukubita_O umutwe_O uwo_O bahanganye_O ,_O yatsinze_O umukino_O wa_O nyuma_O mu_O mikino_O itanu_O yakiniye_O Ecosse_B-LOC mu_O kwezi_O k_O 'Ukuboza_O 1994_O ._O	kin
Umutoza w' ikipe ya Scotland , Craig Brown , kuri uyu wa Kane yagize ati : " Nabonye Duncan Ferguson mu bikorwa inshuro ebyiri mu minsi ya vuba aha kandi ari mu bihe byiza .	Umutoza_O w'_O ikipe_O ya_O Scotland_B-LOC ,_O Craig_B-PER Brown_I-PER ,_O kuri_O uyu_O wa_O Kane_O yagize_O ati_O :_O "_O Nabonye_O Duncan_B-PER Ferguson_I-PER mu_O bikorwa_O inshuro_O ebyiri_O mu_O minsi_O ya_O vuba_O aha_O kandi_O ari_O mu_O bihe_O byiza_O ._O	kin
Ally McCoist na we ubu ari mu bihe byiza byo gutsinda ibitego byinshi . "	Ally_B-PER McCoist_I-PER na_O we_O ubu_O ari_O mu_O bihe_O byiza_O byo_O gutsinda_O ibitego_O byinshi_O ._O "_O	kin
Umukinnyi wa Celtic , Jackie McNamara , wakoze neza mu mwaka ushize w 'imikino mu ikipe y' abatarengeje imyaka 21 , ahamagawe mu ikipe nkuru y' abakinnyi .	Umukinnyi_O wa_O Celtic_B-ORG ,_O Jackie_B-PER McNamara_I-PER ,_O wakoze_O neza_O mu_O mwaka_O ushize_O w_O 'imikino_O mu_O ikipe_O y'_O abatarengeje_O imyaka_O 21_O ,_O ahamagawe_O mu_O ikipe_O nkuru_O y'_O abakinnyi_O ._O	kin
LONDON 1996-08-22 ( mu Gifaransa )	LONDON_B-LOC 1996-08-22_O (_O mu_O Gifaransa_O )_O	kin
Ubwongereza bwari bufite amanota 100 kuri 2 mu gihe cy' ifunguro rya saa sita ku munsi wa mbere w' umukino wa gatatu kandi wa nyuma wahuje Pakistan kuri Oval ku wa Kane .	Ubwongereza_B-LOC bwari_O bufite_O amanota_O 100_O kuri_O 2_O mu_O gihe_O cy'_O ifunguro_O rya_O saa_O sita_O ku_O munsi_O wa_O mbere_O w'_O umukino_O wa_O gatatu_O kandi_O wa_O nyuma_O wahuje_O Pakistan_B-LOC kuri_O Oval_B-LOC ku_O wa_O Kane_O ._O	kin
Umupira w 'amaguru : Keane yasinye amasezerano y' imyaka ine muri Manchester United .	Umupira_O w_O 'amaguru_O :_O Keane_B-PER yasinye_O amasezerano_O y'_O imyaka_O ine_O muri_O Manchester_B-LOC United_I-LOC ._O	kin
LONDON 1996-08-22 ( mu Gifaransa )	LONDON_B-LOC 1996-08-22_O (_O mu_O Gifaransa_O )_O	kin
Umukinnyi wo hagati ukomoka muri Ireland Roy Keane yasinye amasezerano mashya y 'imyaka ine muri Manchester United ifite igikombe cya shampiyona n 'igikombe cy 'Ubwongereza .	Umukinnyi_O wo_O hagati_O ukomoka_O muri_O Ireland_B-LOC Roy_B-PER Keane_I-PER yasinye_O amasezerano_O mashya_O y_O 'imyaka_O ine_O muri_O Manchester_B-ORG United_I-ORG ifite_O igikombe_O cya_O shampiyona_O n_O 'igikombe_O cy_O 'Ubwongereza_O ._O	kin
Tennis - Ibyavuye mu irushanwa rya CANADIAN OPEN .	Tennis_O -_O Ibyavuye_O mu_O irushanwa_O rya_O CANADIAN_O OPEN_O ._O	kin
TORONTO , ku itariki ya 21 Kanama 1996	TORONTO_B-LOC ,_O ku_O itariki_O ya_O 21_O Kanama_O 1996_O	kin
Ibyavuye mu irushanwa rya Canada	Ibyavuye_O mu_O irushanwa_O rya_O Canada_O	kin
irushanwa rya Tennis ku wa Gatatu ( umubare w 'ibanze ugaragaza	irushanwa_O rya_O Tennis_O ku_O wa_O Gatatu_O (_O umubare_O w_O 'ibanze_O ugaragaza_O	kin
kuboneza urubyaro :	kuboneza_O urubyaro_O :_O	kin
Icyiciro cya kabiri	Icyiciro_O cya_O kabiri_O	kin
Daniel Nestor ( Kanada ) yatsinze 1 - Thomas Muster ( Otirishiya ) 6-3 7-5	Daniel_B-PER Nestor_I-PER (_O Kanada_B-LOC )_O yatsinze_O 1_O -_O Thomas_B-PER Muster_I-PER (_O Otirishiya_B-LOC )_O 6-3_O 7-5_O	kin
Mikael Tillstrom ( Sweden ) yatsinze 2 - Goran Ivanisevic ( Croatia )	Mikael_B-PER Tillstrom_I-PER (_O Sweden_B-LOC )_O yatsinze_O 2_O -_O Goran_B-PER Ivanisevic_I-PER (_O Croatia_B-LOC )_O	kin
6 - 7 ( -3 - 7 ) 6 - 4 6 - 4	6_O -_O 7_O (_O -3_O -_O 7_O )_O 6_O -_O 4_O 6_O -_O 4_O	kin
3 - Wayne Ferreira ( Afurika y 'Epfo ) yatsinze Jiri Novak ( Czech Republic )	3_O -_O Wayne_B-PER Ferreira_I-PER (_O Afurika_B-LOC y_I-LOC 'Epfo_I-LOC )_O yatsinze_O Jiri_B-PER Novak_I-PER (_O Czech_B-LOC Republic_O )_O	kin
Repubulika y 'u Burayi ) 7-5 6-3	Repubulika_B-LOC y_O 'u_O Burayi_O )_O 7-5_O 6-3_O	kin
4 - Marcelo Rios ( Chile ) yatsinze Kenneth Carlsen ( Danemark ) 6-3 6-2	4_O -_O Marcelo_B-PER Rios_I-PER (_O Chile_B-LOC )_O yatsinze_O Kenneth_B-PER Carlsen_I-PER (_O Danemark_B-LOC )_O 6-3_O 6-2_O	kin
6 - MaliVai Washington ( USA ) yatsinze Alex Corretja ( Espagne ) 6-4	6_O -_O MaliVai_B-PER Washington_I-PER (_O USA_B-LOC )_O yatsinze_O Alex_B-PER Corretja_I-PER (_O Espagne_B-LOC )_O 6-4_O	kin
6-2	6-2_O	kin
7 - Todd Martin ( U.S. ) yatsinze Renzo Furlan ( Ubutaliyani ) 7-6 ( 7-3 ) 6-3	7_O -_O Todd_B-PER Martin_I-PER (_O U.S._B-LOC )_O yatsinze_O Renzo_B-PER Furlan_I-PER (_O Ubutaliyani_B-LOC )_O 7-6_O (_O 7-3_O )_O 6-3_O	kin
